"profile","member_id","source_url","input_phrase","candidate_origin","resolved_phrase","disposition","reason","concept_id","concept_id_system","umls_canonical_label","preferred_display_label","mesh_preferred_label","source_vocabulary","semantic_types","match_method","lexical_score","confidence_0_10","umbrella_id","umbrella_label","umbrella_rule_id","scopus_supporting_publications","scopus_latest_year"
"Jillian Miller","mem_22a4e04503","https://profiles.ucalgary.ca/jillian-miller","Future","legacy_publishable_tag","Future","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D005544","MeSH","","Forecasting","Forecasting","MSH","","mesh_trusted_entry_term","0.97","9.7","","","","0","0"
"Jillian Miller","mem_22a4e04503","https://profiles.ucalgary.ca/jillian-miller","neuroimaging","legacy_publishable_tag | permissive_extractor","neuroimaging","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D059906","MeSH","","Neuroimaging","Neuroimaging","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-005","Imaging and Diagnostics","MESH-IMG-001","0","0"
"Jillian Miller","mem_22a4e04503","https://profiles.ucalgary.ca/jillian-miller","pain","legacy_publishable_tag | permissive_extractor","pain","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D010146","MeSH","","Pain","Pain","MSH","","mesh_trusted_preferred","1.0","10.0","","","","0","0"
"Jillian Miller","mem_22a4e04503","https://profiles.ucalgary.ca/jillian-miller","Pediatric Pain","structured_source","Pediatric Pain","review","broad UMLS words result retained for manual review","C4760432","UMLS_CUI","PROMIS pediatric pain behavior - version 1.0 T-score","PROMIS pediatric pain behavior - version 1.0 T-score","","MTH","Finding","umls_words","0.308","7.6","HBI-MED-011","Cognitive and Behavioural Neuroscience","MESH-COG-001","0","0"
"Jillian Miller","mem_22a4e04503","https://profiles.ucalgary.ca/jillian-miller","prioritize the development of future clinical scientists","permissive_extractor","prioritize the development of future clinical scientists","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Joanne Park","mem_b49402b919","https://profiles.ucalgary.ca/joanne-park","adolescent mental health","permissive_extractor","Mental Health","accepted","filtered UMLS concept with curated HBI umbrella","C0025353","UMLS_CUI","mental health","Mental Health","Mental Health","MSH","Mental Process","umls_exact","1.0","9.53","HBI-MED-001","Mental Health","MESH-MH-001","0","0"
"Joanne Park","mem_b49402b919","https://profiles.ucalgary.ca/joanne-park","child outcomes","legacy_publishable_tag | permissive_extractor","child outcomes","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Joanne Park","mem_b49402b919","https://profiles.ucalgary.ca/joanne-park","drawing from various models of social cognition","permissive_extractor","social cognition","accepted","local MeSH fallback after broad UMLS candidate search","D000083282","MeSH","","Social Cognition","Social Cognition","MSH","","mesh_fallback","1.0","10.0","HBI-MED-011","Cognitive and Behavioural Neuroscience","MESH-COG-001","0","0"
"Joanne Park","mem_b49402b919","https://profiles.ucalgary.ca/joanne-park","encompassing family-level factors alongside other sociodemographic","permissive_extractor","encompassing family-level factors alongside other sociodemographic","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Joanne Park","mem_b49402b919","https://profiles.ucalgary.ca/joanne-park","Experimental Design","legacy_publishable_tag","Experimental Design","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D012107","MeSH","","Research Design","Research Design","MSH","","mesh_trusted_entry_term","0.97","9.7","","","","0","0"
"Joanne Park","mem_b49402b919","https://profiles.ucalgary.ca/joanne-park","experimental designs","permissive_extractor","experimental designs","review","medical UMLS concept found; HBI umbrella requires review","C0015320","UMLS_CUI","Experimental Design","DESIGN EXPER","DESIGN EXPER","MSH","Research Activity","umls_exact","0.59","9.03","","","","0","0"
"Joanne Park","mem_b49402b919","https://profiles.ucalgary.ca/joanne-park","mental health","legacy_publishable_tag | permissive_extractor | structured_source","mental health","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D008603","MeSH","","Mental Health","Mental Health","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-001","Mental Health","MESH-MH-001","0","0"
"Joanne Park","mem_b49402b919","https://profiles.ucalgary.ca/joanne-park","resilience factors associated with child","permissive_extractor","resilience factors associated with child","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jodie Burton","mem_6bf0d57aba","https://profiles.ucalgary.ca/jodie-burton","additional endpoints include conversion to clinically definite ms","permissive_extractor","Multiple Sclerosis","accepted","filtered UMLS concept with curated HBI umbrella","C0026769","UMLS_CUI","Multiple Sclerosis","Multiple Sclerosis","Multiple Sclerosis","MSH","Disease or Syndrome","umls_exact","1.0","10.0","HBI-MED-002","Neurological Disorders","MESH-NEURO-001","10","2018"
"Jodie Burton","mem_6bf0d57aba","https://profiles.ucalgary.ca/jodie-burton","advanced mri measures","legacy_publishable_tag | permissive_extractor","Magnetic Resonance Imaging","accepted","filtered UMLS concept with curated HBI umbrella","C0024485","UMLS_CUI","Magnetic Resonance Imaging","Magnetic Resonance Imaging","Magnetic Resonance Imaging","MSH","Diagnostic Procedure","umls_exact","1.0","10.0","HBI-MED-005","Imaging and Diagnostics","MESH-IMG-001","2","2025"
"Jodie Burton","mem_6bf0d57aba","https://profiles.ucalgary.ca/jodie-burton","epidemiology","legacy_publishable_tag | permissive_extractor","epidemiology","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D004813","MeSH","","Epidemiology","Epidemiology","MSH","","mesh_trusted_preferred","1.0","10.0","","","","2","2023"
"Jodie Burton","mem_6bf0d57aba","https://profiles.ucalgary.ca/jodie-burton","mog associated disease in alberta","permissive_extractor","mog associated disease in alberta","rejected","narrative fragment containing a geographic entity","","","","","","","","","0.0","0.0","","","","0","0"
"Jodie Burton","mem_6bf0d57aba","https://profiles.ucalgary.ca/jodie-burton","namely optical coherence tomography metrics","permissive_extractor","Tomography, Optical Coherence","accepted","filtered UMLS concept with curated HBI umbrella","C0920367","UMLS_CUI","Tomography, Optical Coherence","Tomography, Optical Coherence","Tomography, Optical Coherence","MSH","Diagnostic Procedure","umls_exact","1.0","10.0","HBI-MED-005","Imaging and Diagnostics","MESH-IMG-001","0","0"
"Jodie Burton","mem_6bf0d57aba","https://profiles.ucalgary.ca/jodie-burton","Optical Coherence Tomography","legacy_publishable_tag","Optical Coherence Tomography","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D041623","MeSH","","Tomography, Optical Coherence","Tomography, Optical Coherence","MSH","","mesh_trusted_entry_term","0.97","9.95","HBI-MED-005","Imaging and Diagnostics","MESH-IMG-001","2","2018"
"Jodie Burton","mem_6bf0d57aba","https://profiles.ucalgary.ca/jodie-burton","registry-based evaluation of neuromyelitis optica spectrum disorder","permissive_extractor","registry-based evaluation of neuromyelitis optica spectrum disorder","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Jodie Roberts","mem_7d3968111f","https://profiles.ucalgary.ca/jodie-roberts","Autoimmune Encephalitis","structured_source","Autoimmune Encephalitis","review","medical UMLS concept found; HBI umbrella requires review","C5671289","UMLS_CUI","Autoimmune Encephalitis","Encephalitis, Autoimmune","Encephalitis, Autoimmune","MSH","Disease or Syndrome","umls_exact","1.0","9.83","","","","0","0"
"Jodie Roberts","mem_7d3968111f","https://profiles.ucalgary.ca/jodie-roberts","Causal Inference","structured_source","Causal Inference","review","medical UMLS concept found without a MeSH representation","C6053873","UMLS_CUI","Causal Inference","Causal Inference","","NCI","Mental Process","umls_exact","1.0","9.15","","","","0","0"
"Jodie Roberts","mem_7d3968111f","https://profiles.ucalgary.ca/jodie-roberts","epidemiology","legacy_publishable_tag | permissive_extractor","epidemiology","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D004813","MeSH","","Epidemiology","Epidemiology","MSH","","mesh_trusted_preferred","1.0","10.0","","","","0","0"
"Jodie Roberts","mem_7d3968111f","https://profiles.ucalgary.ca/jodie-roberts","health services research","legacy_publishable_tag | permissive_extractor","health services research","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D006302","MeSH","","Health Services Research","Health Services Research","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-012","Population and Public Health","MESH-POP-001","0","0"
"Jodie Roberts","mem_7d3968111f","https://profiles.ucalgary.ca/jodie-roberts","Multiple Sclerosis","structured_source","Multiple Sclerosis","accepted","filtered UMLS concept with curated HBI umbrella","C0026769","UMLS_CUI","Multiple Sclerosis","Multiple Sclerosis","Multiple Sclerosis","MSH","Disease or Syndrome","umls_exact","1.0","10.0","HBI-MED-002","Neurological Disorders","MESH-NEURO-001","0","0"
"Jodie Roberts","mem_7d3968111f","https://profiles.ucalgary.ca/jodie-roberts","Neuroepidemiology and Health Services Research","structured_source","Health Services Research","accepted","filtered UMLS concept with curated HBI umbrella","C0018757","UMLS_CUI","Health Services Research","Health Services Research","Health Services Research","MSH","Research Activity","umls_exact","1.0","9.53","HBI-MED-012","Population and Public Health","MESH-POP-001","0","0"
"Jodie Roberts","mem_7d3968111f","https://profiles.ucalgary.ca/jodie-roberts","Neurosarcoidosis","structured_source","Neurosarcoidosis","review","medical UMLS concept found; HBI umbrella requires review","C0393485","UMLS_CUI","Neurosarcoidosis","Neurosarcoidosis","Neurosarcoidosis","MSH","Disease or Syndrome","umls_exact","1.0","9.9","","","","0","0"
"Joern Davidsen","mem_36447b4ebf","https://profiles.ucalgary.ca/joern-davidsen","alzheimer disease","legacy_publishable_tag | permissive_extractor","alzheimer disease","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D000544","MeSH","","Alzheimer Disease","Alzheimer Disease","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-002","Neurological Disorders","MESH-NEURO-001","0","0"
"Joern Davidsen","mem_36447b4ebf","https://profiles.ucalgary.ca/joern-davidsen","Climate dynamics & climate networks","structured_source","Climate dynamics & climate networks","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Joern Davidsen","mem_36447b4ebf","https://profiles.ucalgary.ca/joern-davidsen","Complexity Science","structured_source","Complexity Science","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Joern Davidsen","mem_36447b4ebf","https://profiles.ucalgary.ca/joern-davidsen","computational neuroscience","legacy_publishable_component","neuroscience","accepted","local MeSH fallback after broad UMLS candidate search","D009488","MeSH","","Neurosciences","Neurosciences","MSH","","mesh_fallback","1.0","9.9","HBI-MED-014","Neuroscience and Neural Systems","MESH-NEUROSCI-001","1","2021"
"Joern Davidsen","mem_36447b4ebf","https://profiles.ucalgary.ca/joern-davidsen","Computational neuroscience & the critical brain","structured_source","neuroscience","accepted","local MeSH fallback after broad UMLS candidate search","D009488","MeSH","","Neurosciences","Neurosciences","MSH","","mesh_fallback","1.0","9.9","HBI-MED-014","Neuroscience and Neural Systems","MESH-NEUROSCI-001","1","2021"
"Joern Davidsen","mem_36447b4ebf","https://profiles.ucalgary.ca/joern-davidsen","Extreme events and records","structured_source","Extreme events and records","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Joern Davidsen","mem_36447b4ebf","https://profiles.ucalgary.ca/joern-davidsen","Fluid-induced seismicity","structured_source","Fluid-induced seismicity","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Joern Davidsen","mem_36447b4ebf","https://profiles.ucalgary.ca/joern-davidsen","Mental Health","legacy_publishable_tag","Mental Health","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D008603","MeSH","","Mental Health","Mental Health","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-001","Mental Health","MESH-MH-001","0","0"
"Joern Davidsen","mem_36447b4ebf","https://profiles.ucalgary.ca/joern-davidsen","mental health strategy","permissive_extractor","Mental Health","accepted","filtered UMLS concept with curated HBI umbrella","C0025353","UMLS_CUI","mental health","Mental Health","Mental Health","MSH","Mental Process","umls_exact","1.0","9.53","HBI-MED-001","Mental Health","MESH-MH-001","0","0"
"Joern Davidsen","mem_36447b4ebf","https://profiles.ucalgary.ca/joern-davidsen","network neuroscience","legacy_publishable_tag | permissive_extractor | structured_source","neuroscience","accepted","local MeSH fallback after broad UMLS candidate search","D009488","MeSH","","Neurosciences","Neurosciences","MSH","","mesh_fallback","1.0","9.9","HBI-MED-014","Neuroscience and Neural Systems","MESH-NEUROSCI-001","1","2024"
"Joern Davidsen","mem_36447b4ebf","https://profiles.ucalgary.ca/joern-davidsen","Pattern formation & cardiac arrhythmia","structured_source","Arrhythmias, Cardiac","accepted","filtered UMLS concept with curated HBI umbrella","C0003811","UMLS_CUI","Cardiac Arrhythmia","Arrhythmias, Cardiac","Arrhythmias, Cardiac","MSH","Disease or Syndrome","umls_exact","0.416","9.73","HBI-MED-006","Cardiovascular Health","MESH-CARDIO-001","0","0"
