member_id,publication_year,publication_count,publications_with_keywords
mem_86be4543f1,2018,2,1
mem_86be4543f1,2024,2,2
mem_8777c1db23,2010,3,1
mem_8777c1db23,2011,1,1
mem_8777c1db23,2012,2,2
mem_8777c1db23,2013,1,1
mem_8777c1db23,2014,1,0
mem_8777c1db23,2015,1,1
mem_8777c1db23,2016,1,0
mem_8777c1db23,2019,1,1
mem_8777c1db23,2021,2,1
mem_8777c1db23,2022,1,0
mem_8777c1db23,2024,2,2
mem_8777c1db23,2025,2,1
mem_8777c1db23,2026,1,1
mem_8a450c06b9,1994,1,1
mem_8a450c06b9,1995,2,1
mem_8a450c06b9,1996,1,0
mem_8a450c06b9,1998,1,1
mem_8a450c06b9,2002,2,0
mem_8a450c06b9,2003,2,1
mem_8a450c06b9,2004,2,2
mem_8a450c06b9,2005,2,0
mem_8a450c06b9,2006,1,0
mem_8a450c06b9,2008,3,2
mem_8a450c06b9,2009,1,0
mem_8a450c06b9,2010,5,4
mem_8a450c06b9,2011,2,0
mem_8a450c06b9,2012,5,1
mem_8a450c06b9,2013,3,1
mem_8a450c06b9,2014,2,0
mem_8a450c06b9,2016,1,0
mem_8a450c06b9,2017,1,0
mem_8a450c06b9,2019,3,1
mem_8a450c06b9,2021,1,1
mem_8a450c06b9,2023,2,2
mem_8a450c06b9,2024,2,2
mem_8a450c06b9,2025,1,1
mem_8bfbd806c9,2010,1,1
mem_8bfbd806c9,2013,3,2
mem_8bfbd806c9,2015,2,1
mem_8bfbd806c9,2016,3,2
mem_8bfbd806c9,2018,3,3
mem_8bfbd806c9,2019,2,2
mem_8bfbd806c9,2020,2,1
mem_8bfbd806c9,2021,3,3
mem_8bfbd806c9,2022,2,2
mem_8bfbd806c9,2023,3,3
mem_8bfbd806c9,2024,2,2
mem_8bfbd806c9,2025,1,0
mem_8bfbd806c9,2026,1,0
mem_8c725171a4,2002,1,0
mem_8c725171a4,2012,1,1
mem_8c725171a4,2017,2,2
mem_8c725171a4,2019,1,1
mem_8cb7ffa789,2008,2,1
mem_8cb7ffa789,2009,3,3
mem_8cb7ffa789,2010,4,3
mem_8cb7ffa789,2011,1,1
mem_8cb7ffa789,2012,5,3
mem_8cb7ffa789,2013,8,6
mem_8cb7ffa789,2014,11,6
mem_8cb7ffa789,2015,9,6
mem_8cb7ffa789,2016,11,9
mem_8cb7ffa789,2017,12,10
mem_8cb7ffa789,2018,11,6
mem_8cb7ffa789,2019,6,5
mem_8cb7ffa789,2020,6,4
mem_8cb7ffa789,2021,6,5
mem_8cb7ffa789,2022,7,6
mem_8cb7ffa789,2023,6,6
mem_8cb7ffa789,2024,6,6
mem_8cb7ffa789,2025,5,4
mem_8cb7ffa789,2026,2,2
mem_8e0084f520,2001,1,0
mem_8e0084f520,2002,1,1
mem_8e0084f520,2003,3,1
mem_8e0084f520,2004,2,1
mem_8e0084f520,2005,4,1
mem_8e0084f520,2006,1,0
mem_8e0084f520,2007,2,2
mem_8e0084f520,2008,5,2
mem_8e0084f520,2009,5,0
mem_8e0084f520,2010,6,2
mem_8e0084f520,2011,3,1
mem_8e0084f520,2012,7,3
mem_8e0084f520,2013,7,5
mem_8e0084f520,2014,14,10
mem_8e0084f520,2015,10,4
mem_8e0084f520,2016,5,2
mem_8e0084f520,2017,3,2
mem_8e0084f520,2018,7,3
mem_8e0084f520,2019,8,2
mem_8e0084f520,2020,5,2
mem_8e0084f520,2021,11,5
mem_8e0084f520,2022,8,3
mem_8e0084f520,2023,3,1
mem_8e0084f520,2024,3,1
mem_8e0084f520,2025,5,2
mem_8e0084f520,2026,4,1
mem_90269b0602,1982,1,0
mem_90269b0602,1983,2,1
mem_90269b0602,1984,2,1
mem_90269b0602,1985,1,0
mem_90269b0602,1986,3,1
mem_90269b0602,1987,2,0
mem_90269b0602,1988,1,0
mem_90269b0602,1989,3,2
mem_90269b0602,1990,3,0
mem_90269b0602,1991,3,2
mem_90269b0602,1992,5,3
mem_90269b0602,1993,8,6
mem_90269b0602,1994,10,6
mem_90269b0602,1995,4,2
mem_90269b0602,1996,7,7
mem_90269b0602,1997,15,13
mem_90269b0602,1998,10,5
mem_90269b0602,1999,10,6
mem_90269b0602,2000,5,4
mem_90269b0602,2001,6,4
mem_90269b0602,2002,6,1
mem_90269b0602,2003,7,4
mem_90269b0602,2004,14,8
mem_90269b0602,2005,9,5
mem_90269b0602,2006,11,7
mem_90269b0602,2007,15,9
mem_90269b0602,2008,13,9
mem_90269b0602,2009,12,7
mem_90269b0602,2010,14,9
mem_90269b0602,2011,10,5
mem_90269b0602,2012,14,10
mem_90269b0602,2013,8,5
mem_90269b0602,2014,8,5
mem_90269b0602,2015,14,9
mem_90269b0602,2016,7,4
mem_90269b0602,2017,4,2
mem_90269b0602,2018,10,5
mem_90269b0602,2019,6,4
mem_90269b0602,2020,6,5
mem_90269b0602,2021,10,7
mem_90269b0602,2022,10,6
mem_90269b0602,2023,8,5
mem_90269b0602,2024,9,7
mem_90269b0602,2025,7,5
mem_90269b0602,2026,7,6
mem_902f442140,2003,2,0
mem_902f442140,2004,1,1
mem_902f442140,2005,1,0
mem_902f442140,2007,1,1
mem_902f442140,2008,1,1
mem_902f442140,2009,3,3
mem_902f442140,2010,3,3
mem_902f442140,2011,2,1
mem_902f442140,2014,2,2
mem_902f442140,2016,1,1
mem_902f442140,2017,2,1
mem_902f442140,2018,2,1
mem_902f442140,2019,2,2
mem_902f442140,2020,5,4
mem_902f442140,2021,6,5
mem_902f442140,2022,12,9
mem_902f442140,2023,5,4
mem_902f442140,2024,8,8
mem_902f442140,2025,6,6
mem_902f442140,2026,6,5
mem_90ed7fe13a,1994,1,0
mem_90ed7fe13a,1998,1,0
mem_90ed7fe13a,2000,12,3
mem_90ed7fe13a,2001,6,3
mem_90ed7fe13a,2002,3,2
mem_90ed7fe13a,2003,6,3
mem_90ed7fe13a,2004,9,2
mem_90ed7fe13a,2005,7,3
mem_90ed7fe13a,2006,9,3
mem_90ed7fe13a,2007,4,2
mem_90ed7fe13a,2008,4,4
mem_90ed7fe13a,2009,5,4
mem_90ed7fe13a,2010,3,0
mem_90ed7fe13a,2011,2,2
mem_90ed7fe13a,2012,2,0
mem_90ed7fe13a,2013,4,3
mem_90ed7fe13a,2014,3,2
mem_90ed7fe13a,2015,5,3
mem_90ed7fe13a,2016,6,5
mem_90ed7fe13a,2017,2,1
mem_90ed7fe13a,2018,6,4
mem_90ed7fe13a,2019,5,4
mem_90ed7fe13a,2020,10,5
mem_90ed7fe13a,2021,8,6
mem_90ed7fe13a,2022,5,4
mem_90ed7fe13a,2023,4,4
mem_90ed7fe13a,2024,7,4
mem_90ed7fe13a,2025,6,3
mem_90ed7fe13a,2026,5,4
mem_92099adba8,2009,1,0
mem_92099adba8,2010,1,0
mem_92099adba8,2013,2,1
mem_92099adba8,2014,2,0
mem_92099adba8,2015,1,0
mem_92099adba8,2016,1,1
mem_92099adba8,2017,3,0
mem_92099adba8,2018,1,0
mem_92099adba8,2020,4,3
mem_92099adba8,2021,5,1
mem_92099adba8,2022,1,0
mem_92099adba8,2023,2,0
mem_92099adba8,2024,2,1
mem_9211234ed6,1972,1,0
mem_9211234ed6,1974,1,0
mem_9211234ed6,1975,4,0
mem_9211234ed6,1976,1,0
mem_9211234ed6,1977,4,0
mem_9211234ed6,1978,1,0
mem_9211234ed6,1979,5,0
mem_9211234ed6,1980,4,0
mem_9211234ed6,1981,5,1
mem_9211234ed6,1982,2,1
mem_9211234ed6,1983,5,0
mem_9211234ed6,1984,6,0
mem_9211234ed6,1985,7,1
mem_9211234ed6,1986,4,1
mem_9211234ed6,1987,6,2
mem_9211234ed6,1988,6,1
mem_9211234ed6,1989,4,2
mem_9211234ed6,1990,3,2
mem_9211234ed6,1991,7,4
mem_9211234ed6,1992,8,3
mem_9211234ed6,1993,7,3
mem_9211234ed6,1994,4,2
mem_9211234ed6,1995,5,4
mem_9211234ed6,1996,10,9
mem_9211234ed6,1997,3,3
mem_9211234ed6,1998,1,1
mem_9211234ed6,1999,7,5
mem_9211234ed6,2000,6,5
mem_9211234ed6,2001,4,0
mem_9211234ed6,2002,7,4
mem_9211234ed6,2003,11,7
mem_9211234ed6,2004,3,2
mem_9211234ed6,2005,7,5
mem_9211234ed6,2006,8,7
mem_9211234ed6,2007,5,5
mem_9211234ed6,2008,9,7
mem_9211234ed6,2009,2,2
mem_9211234ed6,2010,10,7
mem_9211234ed6,2011,7,6
mem_9211234ed6,2012,8,7
mem_9211234ed6,2013,10,7
mem_9211234ed6,2014,8,7
mem_9211234ed6,2015,6,6
mem_9211234ed6,2016,9,7
mem_9211234ed6,2017,10,10
mem_9211234ed6,2018,10,9
mem_9211234ed6,2019,6,6
mem_9211234ed6,2020,3,2
mem_9211234ed6,2021,8,8
mem_9211234ed6,2022,10,9
mem_9211234ed6,2023,11,10
mem_9211234ed6,2024,10,10
mem_9211234ed6,2025,8,7
mem_9211234ed6,2026,4,4
mem_92c2e98ac3,2008,1,1
mem_92c2e98ac3,2016,1,1
mem_92c2e98ac3,2017,2,2
mem_92c2e98ac3,2018,2,1
mem_92c2e98ac3,2019,1,1
mem_92c2e98ac3,2020,2,1
mem_92c2e98ac3,2023,2,1
mem_92c2e98ac3,2025,1,0
mem_92c2e98ac3,2026,4,3
mem_92fd45a247,2001,2,1
mem_92fd45a247,2003,1,1
mem_92fd45a247,2004,5,2
mem_92fd45a247,2005,2,2
mem_92fd45a247,2006,1,0
mem_92fd45a247,2007,2,1
mem_92fd45a247,2009,1,0
mem_92fd45a247,2010,2,2
mem_92fd45a247,2011,1,1
mem_92fd45a247,2012,1,1
mem_92fd45a247,2013,2,1
mem_92fd45a247,2014,2,1
mem_92fd45a247,2015,9,7
mem_92fd45a247,2016,1,0
mem_92fd45a247,2017,2,2
mem_92fd45a247,2019,2,2
mem_92fd45a247,2020,4,3
mem_92fd45a247,2021,3,2
mem_92fd45a247,2022,1,1
mem_92fd45a247,2023,4,4
mem_92fd45a247,2024,2,2
mem_92fd45a247,2025,3,3
mem_92fd45a247,2026,1,1
mem_9351de2a6f,2009,1,1
mem_9351de2a6f,2010,1,1
mem_9351de2a6f,2012,3,3
mem_9351de2a6f,2013,3,1
mem_9351de2a6f,2014,3,2
mem_9351de2a6f,2015,1,1
mem_9351de2a6f,2016,5,5
mem_9351de2a6f,2017,9,6
mem_9351de2a6f,2018,4,3
mem_9351de2a6f,2019,1,1
mem_9351de2a6f,2020,5,3
mem_9351de2a6f,2021,5,4
mem_9351de2a6f,2022,9,6
mem_9351de2a6f,2023,3,0
mem_9351de2a6f,2024,5,5
mem_9351de2a6f,2025,7,6
mem_9351de2a6f,2026,6,5
mem_935d12576d,1977,3,0
mem_935d12576d,1978,1,0
mem_935d12576d,1980,1,0
mem_935d12576d,1981,3,0
mem_935d12576d,1982,4,0
mem_935d12576d,1983,1,0
mem_945a42f165,1976,1,0
mem_945a42f165,1977,1,0
mem_945a42f165,1980,1,0
mem_945a42f165,1981,2,0
mem_945a42f165,1982,3,0
mem_945a42f165,1984,2,1
mem_945a42f165,1985,3,1
mem_945a42f165,1986,3,1
mem_945a42f165,1987,7,5
mem_945a42f165,1988,2,0
mem_945a42f165,1989,3,2
mem_945a42f165,1990,4,3
mem_945a42f165,1991,3,2
mem_945a42f165,1992,6,2
mem_945a42f165,1993,8,3
mem_945a42f165,1994,4,3
mem_945a42f165,1995,3,1
mem_945a42f165,1996,5,4
mem_945a42f165,1997,2,2
mem_945a42f165,1998,5,3
mem_945a42f165,1999,1,0
mem_945a42f165,2000,3,2
mem_945a42f165,2001,2,1
mem_945a42f165,2002,1,1
mem_945a42f165,2005,2,2
mem_945a42f165,2006,1,1
mem_945a42f165,2008,2,2
mem_945a42f165,2009,3,3
mem_945a42f165,2010,4,4
mem_945a42f165,2011,5,3
mem_945a42f165,2012,10,8
mem_945a42f165,2013,2,1
mem_945a42f165,2014,8,8
mem_945a42f165,2015,10,6
mem_945a42f165,2016,9,9
mem_945a42f165,2017,13,11
mem_945a42f165,2018,9,3
mem_945a42f165,2019,4,3
mem_945a42f165,2020,10,9
mem_945a42f165,2021,5,5
mem_945a42f165,2022,5,5
mem_945a42f165,2023,5,4
mem_945a42f165,2024,6,6
mem_945a42f165,2025,3,3
mem_945a42f165,2026,2,2
mem_9461efbef5,2006,1,1
mem_9461efbef5,2007,2,1
mem_9461efbef5,2009,3,2
mem_9461efbef5,2011,1,0
mem_9461efbef5,2013,3,2
mem_9461efbef5,2014,2,2
mem_9461efbef5,2016,1,1
mem_9461efbef5,2018,3,3
mem_9461efbef5,2019,2,1
mem_9461efbef5,2021,1,1
mem_9461efbef5,2022,2,1
mem_9461efbef5,2023,1,1
mem_95295c7522,2005,4,2
mem_95295c7522,2006,7,4
mem_95295c7522,2007,11,7
mem_95295c7522,2008,16,12
mem_95295c7522,2009,6,3
mem_95295c7522,2010,5,2
mem_95295c7522,2011,1,0
mem_95295c7522,2012,2,1
mem_95295c7522,2013,10,8
mem_95295c7522,2014,2,2
mem_95295c7522,2015,8,5
mem_95295c7522,2016,2,0
mem_95295c7522,2017,4,1
mem_95295c7522,2018,4,3
mem_95295c7522,2019,2,1
mem_95295c7522,2020,4,4
mem_95295c7522,2021,11,6
mem_95295c7522,2022,8,7
mem_95295c7522,2023,10,7
mem_95295c7522,2024,8,4
mem_95295c7522,2025,5,4
mem_95295c7522,2026,7,6
mem_953f193ead,1989,2,0
mem_953f193ead,1990,1,0
mem_953f193ead,1991,5,2
mem_953f193ead,1992,6,1
mem_953f193ead,1993,8,3
mem_953f193ead,1994,4,2
mem_953f193ead,1995,4,2
mem_953f193ead,1996,10,8
mem_953f193ead,1997,2,2
mem_953f193ead,1998,3,3
mem_953f193ead,1999,7,3
mem_953f193ead,2000,6,5
mem_953f193ead,2001,6,2
mem_953f193ead,2002,6,2
mem_953f193ead,2003,8,2
mem_953f193ead,2004,5,2
mem_953f193ead,2005,4,1
mem_953f193ead,2006,8,5
mem_953f193ead,2007,1,1
mem_953f193ead,2008,3,2
mem_953f193ead,2009,6,4
mem_953f193ead,2010,5,4
mem_953f193ead,2011,4,3
mem_953f193ead,2012,7,6
mem_953f193ead,2013,4,2
mem_953f193ead,2014,5,2
mem_953f193ead,2015,6,4
mem_953f193ead,2016,4,1
mem_953f193ead,2017,2,1
mem_953f193ead,2018,3,3
mem_953f193ead,2019,3,3
mem_953f193ead,2020,5,4
mem_953f193ead,2021,6,3
mem_953f193ead,2022,2,1
mem_953f193ead,2023,2,2
mem_953f193ead,2025,3,2
mem_95cc419952,2009,1,1
mem_95cc419952,2011,2,2
mem_95cc419952,2012,1,0
mem_95cc419952,2013,4,4
mem_95cc419952,2014,2,2
mem_95cc419952,2016,3,3
mem_95cc419952,2017,2,2
mem_95cc419952,2018,4,4
mem_95cc419952,2019,2,2
mem_95cc419952,2020,4,3
mem_95cc419952,2021,8,8
mem_95cc419952,2022,9,9
mem_95cc419952,2023,3,3
mem_95cc419952,2024,8,8
mem_95cc419952,2025,4,4
mem_95cc419952,2026,8,8
mem_980064fac2,2008,2,1
mem_980064fac2,2009,6,5
mem_980064fac2,2010,4,4
mem_980064fac2,2011,2,2
mem_980064fac2,2012,2,1
mem_980064fac2,2013,1,1
mem_980064fac2,2014,1,1
mem_980064fac2,2015,3,3
mem_980064fac2,2016,3,1
mem_980064fac2,2017,3,2
mem_980064fac2,2018,5,4
mem_980064fac2,2019,6,3
mem_980064fac2,2020,9,7
mem_980064fac2,2021,10,9
mem_980064fac2,2022,7,6
mem_980064fac2,2023,8,4
mem_980064fac2,2024,11,8
mem_980064fac2,2025,6,4
mem_980064fac2,2026,3,2
mem_98015aef5e,1987,1,0
mem_98015aef5e,1989,2,0
mem_98015aef5e,1990,2,1
mem_98015aef5e,1991,3,0
mem_98015aef5e,1992,4,0
mem_98015aef5e,1993,4,2
mem_98015aef5e,1994,7,1
mem_98015aef5e,1995,1,0
mem_98015aef5e,1996,2,0
mem_98015aef5e,1997,2,0
mem_98015aef5e,1998,1,1
mem_98015aef5e,1999,5,0
mem_98015aef5e,2000,5,0
mem_98015aef5e,2001,2,0
mem_98015aef5e,2002,7,1
mem_98015aef5e,2003,11,3
mem_98015aef5e,2004,12,3
mem_98015aef5e,2005,6,0
mem_98015aef5e,2006,9,3
mem_98015aef5e,2007,7,1
mem_98015aef5e,2008,15,3
mem_98015aef5e,2009,7,5
mem_98015aef5e,2010,8,4
mem_98015aef5e,2011,8,3
mem_98015aef5e,2012,7,2
mem_98015aef5e,2013,8,6
mem_98015aef5e,2014,4,1
mem_98015aef5e,2015,4,3
mem_98015aef5e,2016,3,0
mem_98015aef5e,2017,2,1
mem_98015aef5e,2018,2,2
mem_98015aef5e,2019,5,0
mem_98015aef5e,2020,3,2
mem_98015aef5e,2021,12,11
mem_98015aef5e,2022,7,5
mem_98015aef5e,2023,5,4
mem_98015aef5e,2024,4,3
mem_98015aef5e,2025,9,7
mem_98015aef5e,2026,4,2
mem_98307ce526,2012,2,2
mem_98307ce526,2015,3,3
mem_98307ce526,2016,1,1
mem_98307ce526,2017,3,2
mem_98307ce526,2018,3,3
mem_98307ce526,2019,2,0
mem_98307ce526,2020,3,3
mem_98307ce526,2021,6,6
mem_98307ce526,2022,5,4
mem_98307ce526,2023,1,1
mem_98307ce526,2024,5,5
mem_98307ce526,2025,3,3
mem_98307ce526,2026,1,1
mem_999cbbb01a,1985,1,1
mem_999cbbb01a,1986,3,1
mem_999cbbb01a,1987,2,0
mem_999cbbb01a,1988,4,1
mem_999cbbb01a,1989,1,1
mem_999cbbb01a,1990,2,2
mem_999cbbb01a,1991,2,2
mem_999cbbb01a,1992,3,1
mem_999cbbb01a,1993,1,1
mem_999cbbb01a,1994,7,2
mem_999cbbb01a,1995,8,4
mem_999cbbb01a,1996,10,4
mem_999cbbb01a,1997,4,1
mem_999cbbb01a,1998,3,3
mem_999cbbb01a,1999,4,1
mem_999cbbb01a,2000,1,0
mem_999cbbb01a,2001,3,0
mem_999cbbb01a,2002,2,1
mem_999cbbb01a,2003,1,0
mem_999cbbb01a,2005,3,1
mem_999cbbb01a,2007,3,0
mem_999cbbb01a,2008,1,0
mem_999cbbb01a,2012,2,0
mem_999cbbb01a,2013,1,1
mem_999cbbb01a,2016,2,2
mem_999cbbb01a,2017,2,0
mem_999cbbb01a,2018,1,1
mem_999cbbb01a,2021,1,1
mem_999cbbb01a,2022,2,1
mem_999cbbb01a,2023,1,1
mem_9a7286569d,2004,1,1
mem_9a7286569d,2005,1,0
mem_9a7286569d,2008,1,1
mem_9a7286569d,2009,2,1
mem_9a7286569d,2010,1,1
mem_9a7286569d,2012,1,1
mem_9a7286569d,2014,1,1
mem_9a7286569d,2015,1,1
mem_9a7286569d,2018,1,1
mem_9a7286569d,2020,1,1
mem_9a7286569d,2021,1,1
mem_9afdacf59c,1989,3,0
mem_9afdacf59c,1990,3,0
mem_9afdacf59c,1991,4,0
mem_9afdacf59c,1992,4,1
mem_9afdacf59c,1993,2,0
mem_9afdacf59c,1994,4,0
mem_9afdacf59c,1995,3,0
mem_9afdacf59c,1996,6,4
mem_9afdacf59c,1997,5,5
mem_9afdacf59c,1998,3,2
mem_9afdacf59c,1999,9,3
mem_9afdacf59c,2000,12,7
mem_9afdacf59c,2001,17,9
mem_9afdacf59c,2002,17,9
mem_9afdacf59c,2003,13,9
mem_9afdacf59c,2004,13,7
mem_9afdacf59c,2005,29,19
mem_9afdacf59c,2006,17,9
mem_9afdacf59c,2007,22,14
mem_9afdacf59c,2008,16,15
mem_9afdacf59c,2009,26,16
mem_9afdacf59c,2010,17,11
mem_9afdacf59c,2011,21,14
mem_9afdacf59c,2012,36,22
mem_9afdacf59c,2013,30,18
mem_9afdacf59c,2014,34,22
mem_9afdacf59c,2015,41,26
mem_9afdacf59c,2016,48,26
mem_9afdacf59c,2017,58,38
mem_9afdacf59c,2018,50,34
mem_9afdacf59c,2019,34,25
mem_9afdacf59c,2020,50,40
mem_9afdacf59c,2021,58,45
mem_9afdacf59c,2022,39,29
mem_9afdacf59c,2023,34,27
mem_9afdacf59c,2024,41,35
mem_9afdacf59c,2025,37,34
mem_9afdacf59c,2026,21,19
mem_9c853bf265,2004,2,2
mem_9c853bf265,2006,1,1
mem_9c853bf265,2007,4,2
mem_9c853bf265,2008,2,2
mem_9c853bf265,2009,6,5
mem_9c853bf265,2010,4,3
mem_9c853bf265,2011,4,1
mem_9c853bf265,2012,2,2
mem_9c853bf265,2013,2,1
mem_9c853bf265,2014,1,1
mem_9c853bf265,2015,1,1
mem_9c853bf265,2018,3,0
mem_9c853bf265,2019,2,2
mem_9c853bf265,2020,4,4
mem_9c853bf265,2021,4,2
mem_9c853bf265,2022,12,5
mem_9c853bf265,2023,3,2
mem_9c853bf265,2024,6,3
mem_9c853bf265,2025,12,9
mem_9c853bf265,2026,8,4
mem_9d290c25df,1996,1,1
mem_9d290c25df,1998,1,1
mem_9d290c25df,1999,3,3
mem_9d290c25df,2000,2,2
mem_9d290c25df,2001,2,1
mem_9d290c25df,2010,1,1
mem_9d290c25df,2011,1,1
mem_9d290c25df,2012,1,1
mem_9d290c25df,2013,3,3
mem_9d290c25df,2014,5,5
mem_9d290c25df,2015,6,5
mem_9d290c25df,2016,3,3
mem_9d290c25df,2017,3,3
mem_9d290c25df,2018,3,2
mem_9d290c25df,2019,5,5
mem_9d290c25df,2020,6,5
mem_9d290c25df,2021,5,4
mem_9d290c25df,2022,7,3
mem_9d290c25df,2023,5,3
mem_9d290c25df,2024,4,1
mem_9d290c25df,2025,4,4
mem_9d290c25df,2026,1,1
mem_9d7393c642,2014,1,0
mem_9d7393c642,2016,2,0
mem_9d7393c642,2017,1,1
mem_9d7393c642,2018,2,2
mem_9d7393c642,2019,4,3
mem_9d7393c642,2020,3,1
mem_9d7393c642,2021,4,2
mem_9d7393c642,2022,8,7
mem_9d7393c642,2023,8,6
mem_9d7393c642,2024,9,5
mem_9d7393c642,2025,20,7
mem_9d7393c642,2026,7,6
mem_9e9c87242a,2006,3,2
mem_9e9c87242a,2009,1,0
mem_9e9c87242a,2010,6,2
mem_9e9c87242a,2011,11,6
mem_9e9c87242a,2012,9,5
mem_9e9c87242a,2013,10,4
mem_9e9c87242a,2014,20,12
mem_9e9c87242a,2015,24,17
mem_9e9c87242a,2016,33,24
mem_9e9c87242a,2017,23,18
mem_9e9c87242a,2018,29,18
mem_9e9c87242a,2019,30,19
mem_9e9c87242a,2020,43,30
mem_9e9c87242a,2021,41,24
mem_9e9c87242a,2022,33,24
mem_9e9c87242a,2023,23,14
mem_9e9c87242a,2024,31,23
mem_9e9c87242a,2025,54,43
mem_9e9c87242a,2026,29,24
mem_9f51021d60,2013,1,1
mem_9f51021d60,2014,1,1
mem_9f51021d60,2015,1,1
mem_9f51021d60,2017,1,1
mem_9f51021d60,2019,1,1
mem_9f51021d60,2020,2,2
mem_9f51021d60,2021,4,3
mem_9f51021d60,2022,1,1
mem_9f51021d60,2023,3,3
mem_9f51021d60,2025,1,1
mem_a04b5207a5,2013,2,1
mem_a04b5207a5,2017,2,0
mem_a04b5207a5,2018,3,1
mem_a04b5207a5,2019,2,2
mem_a04b5207a5,2020,3,2
mem_a04b5207a5,2022,1,1
mem_a04b5207a5,2023,2,2
mem_a04b5207a5,2025,1,1
mem_a055827ead,1992,2,0
mem_a055827ead,1993,1,0
mem_a055827ead,1997,1,0
mem_a055827ead,1998,1,0
mem_a055827ead,1999,2,1
mem_a055827ead,2000,12,1
mem_a055827ead,2001,14,4
mem_a055827ead,2002,9,4
mem_a055827ead,2003,16,4
mem_a055827ead,2004,28,8
mem_a055827ead,2005,35,14
mem_a055827ead,2006,30,14
mem_a055827ead,2007,39,19
mem_a055827ead,2008,33,19
mem_a055827ead,2009,29,20
mem_a055827ead,2010,27,14
mem_a055827ead,2011,27,12
mem_a055827ead,2012,20,12
mem_a055827ead,2013,32,15
mem_a055827ead,2014,39,21
mem_a055827ead,2015,60,43
mem_a055827ead,2016,50,28
mem_a055827ead,2017,51,36
mem_a055827ead,2018,46,30
mem_a055827ead,2019,48,31
mem_a055827ead,2020,69,44
mem_a055827ead,2021,56,38
mem_a055827ead,2022,50,30
mem_a055827ead,2023,60,40
mem_a055827ead,2024,77,46
mem_a055827ead,2025,90,60
mem_a055827ead,2026,59,44
mem_a0bb31cffa,2002,1,0
mem_a0bb31cffa,2003,1,1
mem_a0bb31cffa,2004,1,1
mem_a0bb31cffa,2005,2,1
mem_a0bb31cffa,2007,1,0
mem_a0bb31cffa,2008,3,1
mem_a0bb31cffa,2009,4,1
mem_a0bb31cffa,2010,3,0
mem_a0bb31cffa,2011,3,1
mem_a0bb31cffa,2012,4,2
mem_a0bb31cffa,2013,5,3
mem_a0bb31cffa,2014,12,5
mem_a0bb31cffa,2015,11,4
mem_a0bb31cffa,2016,14,7
mem_a0bb31cffa,2017,5,1
mem_a0bb31cffa,2018,4,1
mem_a0bb31cffa,2019,8,4
mem_a0bb31cffa,2020,5,1
mem_a0bb31cffa,2021,3,2
mem_a0bb31cffa,2022,1,1
mem_a0bb31cffa,2023,8,6
mem_a0bb31cffa,2024,3,2
mem_a0bb31cffa,2025,3,2
mem_a1ecc4eb97,1975,2,1
mem_a1ecc4eb97,1977,1,1
mem_a1ecc4eb97,1978,1,0
mem_a1ecc4eb97,1979,3,1
mem_a1ecc4eb97,1980,1,0
mem_a1ecc4eb97,1981,2,2
mem_a1ecc4eb97,1982,1,1
mem_a1ecc4eb97,1985,1,0
mem_a1ecc4eb97,1987,3,1
mem_a1ecc4eb97,1988,3,2
mem_a1ecc4eb97,1989,3,1
mem_a1ecc4eb97,1990,1,1
mem_a1ecc4eb97,1992,6,0
mem_a1ecc4eb97,1993,2,0
mem_a1ecc4eb97,1994,4,0
mem_a1ecc4eb97,1995,2,0
mem_a1ecc4eb97,1997,3,1
mem_a1ecc4eb97,1998,5,2
mem_a1ecc4eb97,1999,2,0
mem_a1ecc4eb97,2000,5,2
mem_a1ecc4eb97,2001,6,1
mem_a1ecc4eb97,2002,4,1
mem_a1ecc4eb97,2003,2,0
mem_a1ecc4eb97,2004,5,2
mem_a1ecc4eb97,2005,2,0
mem_a1ecc4eb97,2006,4,4
mem_a1ecc4eb97,2007,4,2
mem_a1ecc4eb97,2008,1,0
mem_a1ecc4eb97,2009,4,3
mem_a1ecc4eb97,2010,7,2
mem_a1ecc4eb97,2011,7,1
mem_a1ecc4eb97,2012,5,3
mem_a1ecc4eb97,2013,12,10
mem_a1ecc4eb97,2014,7,6
mem_a1ecc4eb97,2015,13,9
mem_a1ecc4eb97,2016,7,3
mem_a1ecc4eb97,2017,6,5
mem_a1ecc4eb97,2019,3,3
mem_a1ecc4eb97,2020,1,0
mem_a1ecc4eb97,2021,3,2
mem_a1ecc4eb97,2022,1,1
mem_a1ecc4eb97,2024,1,1
mem_a27c0b453b,2011,1,0
mem_a27c0b453b,2013,1,0
mem_a27c0b453b,2015,1,1
mem_a27c0b453b,2016,1,0
mem_a27c0b453b,2017,3,2
mem_a27c0b453b,2019,2,1
mem_a27c0b453b,2020,3,0
mem_a27c0b453b,2021,2,1
mem_a27c0b453b,2022,2,2
mem_a27c0b453b,2023,3,2
mem_a27c0b453b,2024,2,2
mem_a27c0b453b,2025,1,1
mem_a27c0b453b,2026,4,4
mem_a2b493336b,1981,1,1
mem_a2b493336b,1982,1,1
mem_a2b493336b,1983,1,1
mem_a2b493336b,1984,1,0
mem_a2b493336b,1985,1,0
mem_a2b493336b,1989,1,0
mem_a2b493336b,1990,1,0
mem_a2b493336b,1992,1,1
mem_a2b493336b,1994,3,0
mem_a2b493336b,1995,3,2
mem_a2b493336b,1996,5,1
mem_a2b493336b,1997,4,1
mem_a2b493336b,1998,4,3
mem_a2b493336b,1999,4,2
