cert_id,profile_id,title,issuer,issue_date,expiry_date,credential_id,credential_url,raw_text,sort_order
f8ce79d4-b2d9-44a1-a3c4-c26519eb19fa,d93bf6ad-efae-4411-9708-bdff1c9fe891,"Standard First Aid, CPR and AED",Canadian Red Cross,,,,,"Standard First Aid, CPR and AED Canadian Red Cross",4
dc75e3c8-62cb-4d06-b66e-5e9afdd86223,28009f57-6b6a-4100-9a98-3408978540af,Canadian Society of Addiction Medicine,CSAM,Oct 2017,,,,Canadian Society of Addiction Medicine CSAM Issued Oct 2017 Show credential,0
51b3eaa8-0b81-4e8f-9fc7-108c45539698,28009f57-6b6a-4100-9a98-3408978540af,International Society of Addictions Medicine,ISAM (Physicians),,,,,International Society of Addictions Medicine ISAM (Physicians) Show credential,1
02e45d61-0252-43ed-a4fd-02eccca1afdd,41601368-5883-4c8c-acc3-410a620df99c,MCCQE 1,Medical Council of Canada,Sep 2025,,,,"MCCQE 1 Medical Council of Canada Issued Sep 2025 Skills: Medical Science, Medical Education, +1 skill",0
878ec0b5-efc7-42b0-ba9c-690314a307eb,41601368-5883-4c8c-acc3-410a620df99c,Mental Health First Aid,Mental Health Commission of Canada,,,,,"Mental Health First Aid Mental Health Commission of Canada Skills: Mental Health First Aid, Mental Health, +1 skill",1
139fac24-bf57-432b-a7b3-e003b9a2b9ae,41601368-5883-4c8c-acc3-410a620df99c,Verified International Academic Qualifications,World Education Services,Oct 2024,,,,Verified International Academic Qualifications World Education Services Issued Oct 2024 Show credential,2
d25bb495-b01a-4828-b36a-e981b7341e17,41601368-5883-4c8c-acc3-410a620df99c,Canadian College of Health Leaders Membership,Canadian College of Health Leaders,Sep 2024 · Expires Dec 2025,,,,"Canadian College of Health Leaders Membership Canadian College of Health Leaders Issued Sep 2024 · Expires Dec 2025 Skills: Healthcare Leadership, Executive Management, +6 skills",3
a2282cf7-9b01-4166-922c-bc5d37a41bbc,41601368-5883-4c8c-acc3-410a620df99c,Basic Life Support for Healthcare Providers (BLS),Heart & Stroke NB | Coeur + AVC N.-B.,Feb 2024 · Expires Feb 2025,,Credential ID C-989474,,"Basic Life Support for Healthcare Providers (BLS) Heart & Stroke NB | Coeur + AVC N.-B. Issued Feb 2024 · Expires Feb 2025 Credential ID C-989474 Skills: Basic Life Support (BLS), Emergency Services",4
9475f13b-a712-42f2-8c82-900e804959ce,41601368-5883-4c8c-acc3-410a620df99c,Responsible Conduct of Research (RCR),CITI Program,Aug 2023 · Expires Aug 2033,,Credential ID 56905001,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecitiprogram%2Eorg%2Fverify%2F%3Fw6c21d676-ccc4-401a-80ad-1bd55d1c5f43-56905001&urlhash=jGRd&mt=JHUM4FzdwZP8crxhjXWBAHEyq0gJEtBDjLLNNQ9L1F0ZcfV2mdM8KjFETEr-yChbK3680gUSymD4dNnr5nbnY98p_0s&isSdui=true,"Responsible Conduct of Research (RCR) CITI Program Issued Aug 2023 · Expires Aug 2033 Credential ID 56905001 Show credential Skills: Data Cleaning, Publication Planning, +3 skills",5
d5afc5c9-55e0-4274-a2f2-36e58f650fc8,41601368-5883-4c8c-acc3-410a620df99c,Clinical Research Coordinator (CRC),CITI Program,Aug 2023 · Expires Aug 2033,,Credential ID 56905002,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecitiprogram%2Eorg%2Fverify%2F%3Fwea46cf4d-3448-429d-9713-45fb689130cb-56905002&urlhash=BlgX&mt=MCUjIH3ilrx-Z2Cx6SrD4NusD-CfHkMHNdgoaxjaW0zgyiYhAGLXRvcKgsMTcnfGOs8p4DljEyt3BNToJTV0qIDxZ4c&isSdui=true,"Clinical Research Coordinator (CRC) CITI Program Issued Aug 2023 · Expires Aug 2033 Credential ID 56905002 Show credential Skills: Interpersonal Skills, Data Cleaning, +4 skills",6
f14e91c8-32ac-40be-915b-4f7d41795ea4,41601368-5883-4c8c-acc3-410a620df99c,Canada GCP,CITI Program,Jul 2023 · Expires Jul 2026,,Credential ID 56905000,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecitiprogram%2Eorg%2Fverify%2F%3Fw19470051-4718-4ed3-b747-233e6f9d4dac-56905000&urlhash=3uiv&mt=wZp6N0yRWfooS3e2eesQEqTZJd_LNMROFyoq33PL4EetPUiyVrdyM4wv7Ecv5J3GmGNJCkF0kARCq_4N3lAkP2RaqwQ&isSdui=true,"Canada GCP CITI Program Issued Jul 2023 · Expires Jul 2026 Credential ID 56905000 Show credential Skills: Data Cleaning, Informed Consent, +2 skills",7
6a536edb-9d5e-451a-82fa-28d7961ff596,1f1f4f23-4334-4f7d-8036-fa26d1c08d07,Emergency First Aid & CPR/AED Level C (trained for all ages),Canadian Red Cross,Dec 2023 · Expires Dec 2026,,,,Emergency First Aid & CPR/AED Level C (trained for all ages) Canadian Red Cross Issued Dec 2023 · Expires Dec 2026,0
affb5c17-fc25-427e-b87e-ab2dc2173152,1f1f4f23-4334-4f7d-8036-fa26d1c08d07,TCPS 2: Ethical Conduct for Research Involving Humans,Panel on Research Ethics,,,,,TCPS 2: Ethical Conduct for Research Involving Humans Panel on Research Ethics Skills: Research Skills,1
83123b87-c6ae-41e0-b75f-cc42f2ea23ab,1f1f4f23-4334-4f7d-8036-fa26d1c08d07,Freedom of Information and Protection of Privacy: Focus on Privacy Course,Government of Alberta,,,,,Freedom of Information and Protection of Privacy: Focus on Privacy Course Government of Alberta Skills: Research Skills,2
bd0b3cdf-662c-4454-8a7b-381f775b264e,2e1e9717-70fc-455a-b655-4c0ed3c40f34,Design and Interpretation of Clinical Trials,Coursera Course Certificates,Jun 2016,,Credential ID NG7R2D9SPWRN,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecoursera%2Eorg%2Faccount%2Faccomplishments%2Fverify%2FNG7R2D9SPWRN&urlhash=Fvob&mt=IWL6HOzD0a_iNYTS9H_tUcSFAe86idx9njSinz8ky6nmmnXU2URc1sxnuZg6P1rxApb3mAToVHMINOVjQTgAYkMPBZY&isSdui=true,Design and Interpretation of Clinical Trials Coursera Course Certificates Issued Jun 2016 Credential ID NG7R2D9SPWRN Show credential,0
e604a736-5340-40bf-ba03-a44b7e985eba,8d5b5273-e5dd-4481-b206-93b7e7983e66,Community Helpers Program,Alberta Health Services,Feb 2021,,,,Community Helpers Program Alberta Health Services Issued Feb 2021,0
7b17015a-ba31-411c-ac4d-10de7413aa89,8d5b5273-e5dd-4481-b206-93b7e7983e66,TCPS 2: CORE-2022 (Course on Research Ethics),Panel on Research Ethics,Feb 2023,,,,TCPS 2: CORE-2022 (Course on Research Ethics) Panel on Research Ethics Issued Feb 2023,1
23e1f7f9-58db-4fd1-a669-3f6095b51e15,8d5b5273-e5dd-4481-b206-93b7e7983e66,Lifesaving Swim & CPR Instructor/Examiner,Lifesaving Society Canada,Jun 2022,,,,Lifesaving Swim & CPR Instructor/Examiner Lifesaving Society Canada Issued Jun 2022,2
64b243f6-7dc4-4b03-b4e8-355ff2261008,8d5b5273-e5dd-4481-b206-93b7e7983e66,National Lifeguard (NL),Lifesaving Society Canada,Nov 2020,,,,National Lifeguard (NL) Lifesaving Society Canada Issued Nov 2020,3
7ffd536c-dfd7-48c0-ba4f-02ab6bd858ec,8d5b5273-e5dd-4481-b206-93b7e7983e66,Medical First Responder,Canadian Red Cross,Apr 2024,,,,Medical First Responder Canadian Red Cross Issued Apr 2024,4
d005e2e0-4121-4a69-91ac-e6621f771606,8d5b5273-e5dd-4481-b206-93b7e7983e66,NCCP Certified Skate Canada Regional Coach,Skate Canada / Patinage Canada,Sep 2022,,,,NCCP Certified Skate Canada Regional Coach Skate Canada / Patinage Canada Issued Sep 2022,5
678770eb-69a9-4f47-86c1-818276a66e28,8d5b5273-e5dd-4481-b206-93b7e7983e66,Canadian Good Clinical Practice,CITI Program,Dec 2024 · Expires Dec 2027,,Credential ID 64388586,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecitiprogram%2Eorg%2Fverify%2F%3Fw472fa6aa-e321-4485-bf65-a61db6066fef-64388586&urlhash=BU-9&mt=QkjkMdXXb7-Log5Gw7T9vTVFYraZJz_mXH61QN7hhwn8l2LSPQL5qLa1zvE8b7OneVoFz8ncR66W3shD90VeUuHlQjo&isSdui=true,Canadian Good Clinical Practice CITI Program Issued Dec 2024 · Expires Dec 2027 Credential ID 64388586 Show credential,6
5f81e58a-d53c-4bd2-b6bc-8c077597169f,65d6a6cf-d455-43a7-924b-1d1b25bb37d1,Indigenous Canada,University of Alberta,Sep 2024,,Credential ID 3IHVE6DKEP9J,,Indigenous Canada University of Alberta Issued Sep 2024 Credential ID 3IHVE6DKEP9J Show credential,0
1f21bfe0-33d2-4247-aa54-1b69203e4486,998b39b1-e74a-4198-b6eb-9618bc7d0250,First Responder,Canadian Red Cross,,,,,First Responder Canadian Red Cross CPR & AED Canadian Red Cross,0
89e27c42-40be-4dc2-b1ed-e06499c2d20e,87d34558-e6f5-49d9-a78f-32e3e073159d,Tri-Council Policy Statement: Ethical Conduct for Research Involving Humans Course on Research Ethics (TCPS 2: CORE),PANEL ON RESEARCH ETHICS,Aug 2021,,,,Tri-Council Policy Statement: Ethical Conduct for Research Involving Humans Course on Research Ethics (TCPS 2: CORE) PANEL ON RESEARCH ETHICS Issued Aug 2021,0
d8641f01-3f5e-4dd3-a95d-3785dd114ded,87d34558-e6f5-49d9-a78f-32e3e073159d,Basic Life Support Provider,Heart & Stroke,Jun 2024,,,,Basic Life Support Provider Heart & Stroke Issued Jun 2024,1
9142db98-9ada-4dc4-8edb-8a10971f495f,87d34558-e6f5-49d9-a78f-32e3e073159d,Water Safety Instructor,Canadian Red Cross,,,,,Water Safety Instructor Canadian Red Cross,2
5b148a5a-05b3-4ab4-aaf7-2fe41dd1397a,87d34558-e6f5-49d9-a78f-32e3e073159d,National Lifeguard,Lifesaving Society Alberta and Northwest Territories,,,,,National Lifeguard Lifesaving Society Alberta and Northwest Territories,3
cb6cfc42-f898-4efe-bda0-be82aa4cde60,87d34558-e6f5-49d9-a78f-32e3e073159d,"Standard First Aid, CPR C and AED",Canadian Red Cross,,,,,"Standard First Aid, CPR C and AED Canadian Red Cross",4
5bb6dfe4-7fe2-4478-abea-cd28d5ed597e,87d34558-e6f5-49d9-a78f-32e3e073159d,Data Systems Operator,S-CitAD,,,,,Data Systems Operator S-CitAD,5
2c80278e-003d-4de2-a774-b2854583cb8f,936e433c-09e4-4e0b-b0d0-de933d948e33,Amira K. Fadl,· 2nd,,,,,Amira K. Fadl · 2nd PhD student in Biomedical Engineering at the University of Calgary | International Medical Graduate (IMG) | Systems & Computational Neuroscience Connect,0
a7a604c9-3de1-4ac8-840f-aafc03fc168b,936e433c-09e4-4e0b-b0d0-de933d948e33,Ashley Kemp,· 3rd,,,,,Ashley Kemp · 3rd -- Connect,1
30bf329c-ef5a-4c5b-9577-191c39f58038,936e433c-09e4-4e0b-b0d0-de933d948e33,Derya Sargin,· 2nd,,,,,Derya Sargin · 2nd Associate professor of neuroscience Connect,2
2a4c6a1d-ee4a-48aa-93e8-829aa82312a1,936e433c-09e4-4e0b-b0d0-de933d948e33,Daniela Oboh,· 2nd,,,,,Daniela Oboh · 2nd MSc Neuroscience Candidate | Brain Canada/Heart & Stroke/ CIHR Scholar | Health Equity Advocate | National Program Coordinator @MBCC | Director @Brain-CE Connect,3
2b4af14a-7154-4a1f-ad85-223c6d90c805,936e433c-09e4-4e0b-b0d0-de933d948e33,Gavin Thomas,· 3rd,,,,,Gavin Thomas · 3rd MD Student @ UCalgary Message,4
9ebcce7a-9a39-4ade-9989-36848d331766,e4e3d159-9893-4ce6-b0a6-5a93f49d9089,"Level 8 Piano, First Class Honours",The Royal Conservatory of Music,Jan 2020,,,,"Level 8 Piano, First Class Honours The Royal Conservatory of Music Issued Jan 2020",0
f149b32c-48dc-4229-a748-ee7a49604d73,e4e3d159-9893-4ce6-b0a6-5a93f49d9089,"Associate Diploma (ARCT) in Violin Performance, First Class Honours with Distinction",The Royal Conservatory of Music,Jan 2019,,,,"Associate Diploma (ARCT) in Violin Performance, First Class Honours with Distinction The Royal Conservatory of Music Issued Jan 2019",1
0f56b5d2-4ae9-4a3f-9bc5-01089ff754cc,eff7362f-ecb5-4dbd-9b26-5d81967320a0,Associate of The Royal Conservatory of Toronto (ARCT) in Piano Performance,The Royal Conservatory of Music,May 2022,,,,Associate of The Royal Conservatory of Toronto (ARCT) in Piano Performance The Royal Conservatory of Music Issued May 2022,0
04b01bd6-2e64-4362-a993-b13705cca1bf,030f8cde-f2ae-4824-8f5b-98102638bf51,TMS Level 1: Safety Monitor,University of Calgary,Oct 2025 · Expires Aug 2027,,,,TMS Level 1: Safety Monitor University of Calgary Issued Oct 2025 · Expires Aug 2027,0
b62c0d8d-b0af-4580-b9e4-500c9436f20e,030f8cde-f2ae-4824-8f5b-98102638bf51,MRI Level 1: Child and Adolescent Imaging Research (CAIR),University of Calgary,Nov 2025 · Expires Nov 2027,,,,MRI Level 1: Child and Adolescent Imaging Research (CAIR) University of Calgary Issued Nov 2025 · Expires Nov 2027,1
04c4af97-3ba3-412e-abd2-0d25de0381ca,030f8cde-f2ae-4824-8f5b-98102638bf51,Canadian Good Clinical Practice,CITI Program,Oct 2025 · Expires Oct 2028,,Credential ID 73022142,,Canadian Good Clinical Practice CITI Program Issued Oct 2025 · Expires Oct 2028 Credential ID 73022142,2
fda17fe9-eed9-4161-a846-cbb433810116,030f8cde-f2ae-4824-8f5b-98102638bf51,ROL: InfoCare - On Our Best Behaviours,Alberta Health Services,Oct 2025,,,,ROL: InfoCare - On Our Best Behaviours Alberta Health Services Issued Oct 2025,3
4091f1a2-b617-4e9b-8fe0-28705d5ca855,030f8cde-f2ae-4824-8f5b-98102638bf51,Panel on Research Ethics (TCPS 2: CORE 2022),Government of Canada,Mar 2025,,Credential ID 0001389479,,Panel on Research Ethics (TCPS 2: CORE 2022) Government of Canada Issued Mar 2025 Credential ID 0001389479 TCPS 2 CORE 2022 Certification.pdf,4
b79c6d76-c519-49f0-95c1-c72c9520bc0d,030f8cde-f2ae-4824-8f5b-98102638bf51,ROL: Code Red Training,Alberta Health Services,Jan 2025 · Expires Jan 2028,,,,ROL: Code Red Training Alberta Health Services Issued Jan 2025 · Expires Jan 2028,5
7824a0bd-edfc-431d-bb45-63894c30c89c,35907a16-9410-45ac-92ed-2912d1bc44e5,TCPS-2,Government of Canada,Feb 2025,,,,TCPS-2 Government of Canada Issued Feb 2025,0
f689347f-7678-4fe6-9bf4-766aab842ad3,35907a16-9410-45ac-92ed-2912d1bc44e5,High school Diploma,Government of Alberta,Apr 2024,,,,High school Diploma Government of Alberta Issued Apr 2024,1
43934441-0d11-498a-9568-f8e98ee0c9c0,35907a16-9410-45ac-92ed-2912d1bc44e5,IELTS,British Council,Apr 2023 · Expires Apr 2025,,,,IELTS British Council Issued Apr 2023 · Expires Apr 2025,2
6ec068b7-3f68-4339-8086-86725fafe1e3,35907a16-9410-45ac-92ed-2912d1bc44e5,Advanced Subsidiary level,Pearson,Mar 2023,,,,Advanced Subsidiary level Pearson Issued Mar 2023,3
e772a062-3331-4792-b86b-c3664c06bfe3,0a1e9130-a8fc-485a-86f6-cf3bcf6abafe,Finance Foundations,LinkedIn,Sep 2020,,,,Finance Foundations LinkedIn Issued Sep 2020 Show credential,0
b7db2528-d108-42e0-94a9-ead8d413a3b1,46f9fd7a-681a-433b-9b1b-b1b97419df7f,Publons Academy Practical Peer Review Course,Publons,Oct 2018,,,,Publons Academy Practical Peer Review Course Publons Issued Oct 2018 Show credential,0
cf34c9a6-e36a-43fb-8797-1cd88ca8fd3b,46f9fd7a-681a-433b-9b1b-b1b97419df7f,Fundamental Neuroscience for Neuroimaging,Coursera Course Certificates,Feb 2019,,Credential ID 5F8648X6V9C6,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecoursera%2Eorg%2Faccount%2Faccomplishments%2Fverify%2F5F8648X6V9C6&urlhash=0ELF&mt=SNQLN1mHyq6x5Uwt07Kn1wJpwmKUiwv6LnMXzSpt9MHiR91V36L5Znhk_o0iq9EEVCGfX-rVuKM7AOjrG9U4fDNTuAg&isSdui=true,Fundamental Neuroscience for Neuroimaging Coursera Course Certificates Issued Feb 2019 Credential ID 5F8648X6V9C6 Show credential,1
eade123d-55b0-4e20-b671-8605a17368c1,46f9fd7a-681a-433b-9b1b-b1b97419df7f,Understanding the Brain: The Neurobiology of Everyday Life,Coursera Course Certificates,Jan 2019,,Credential ID VYV3YAPW9RYA,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecoursera%2Eorg%2Faccount%2Faccomplishments%2Fverify%2FVYV3YAPW9RYA&urlhash=6RD2&mt=TbiaSdDRw3OUbpKWTPq72CETvvnSWlGILCOGH_qL2PpiT9lb_t0GpOS74YI-80R0UoXtqBoqskSevASKo3mfTIviSlU&isSdui=true,Understanding the Brain: The Neurobiology of Everyday Life Coursera Course Certificates Issued Jan 2019 Credential ID VYV3YAPW9RYA Show credential,2
961f694c-eaa0-4466-aef3-455536327e50,46f9fd7a-681a-433b-9b1b-b1b97419df7f,001B - NIH Stroke Scale - Spanish Group B-V3 - Second Certificate,National Institute of Neurological Disorders and Stroke (NINDS),Dec 2018 · Expires Dec 2020,,,,001B - NIH Stroke Scale - Spanish Group B-V3 - Second Certificate National Institute of Neurological Disorders and Stroke (NINDS) Issued Dec 2018 · Expires Dec 2020 Show credential,3
68cada3d-3df8-429a-a652-18ddd62ef1b3,46f9fd7a-681a-433b-9b1b-b1b97419df7f,Research to Publication,BMJ,Dec 2018,,,,Research to Publication BMJ Issued Dec 2018 Show credential,4
47082b33-399c-48ac-b5b4-73da7d2eb518,46f9fd7a-681a-433b-9b1b-b1b97419df7f,Herpes Simplex Virus Encephalitis (NeuroLearn),American Academy of Neurology,Sep 2017,,,,Herpes Simplex Virus Encephalitis (NeuroLearn) American Academy of Neurology Issued Sep 2017,5
f0bd55a4-ec1d-4e3d-b4f4-d9999383f1ce,46f9fd7a-681a-433b-9b1b-b1b97419df7f,"Interpreting Diagnostic Tests in Clinical Practice, 2nd Edition (NeuroLearn)",American Academy of Neurology,Aug 2017,,,,"Interpreting Diagnostic Tests in Clinical Practice, 2nd Edition (NeuroLearn) American Academy of Neurology Issued Aug 2017",6
ac565e25-d11e-4a7b-bf4b-a7921c0161b0,46f9fd7a-681a-433b-9b1b-b1b97419df7f,Paraproteinemia and Neuropathy (NeuroLearn),American Academy of Neurology,Aug 2017,,,,Paraproteinemia and Neuropathy (NeuroLearn) American Academy of Neurology Issued Aug 2017,7
0d4b1265-2429-4539-9a00-19e79df07565,46f9fd7a-681a-433b-9b1b-b1b97419df7f,Interpretation of the Normal Adult EEG: Normal Patterns and Common Artifacts (NeuroLearn),American Academy of Neurology,Sep 2018,,,,Interpretation of the Normal Adult EEG: Normal Patterns and Common Artifacts (NeuroLearn) American Academy of Neurology Issued Sep 2018,8
f8bb2722-6bf9-4ad9-8782-53e9f7f0e4f1,46f9fd7a-681a-433b-9b1b-b1b97419df7f,MDS-UPDRS Training Program & Certificate Exercise,International Parkinson and Movement Disorder Society,Jul 2018,,Credential ID 17751,,MDS-UPDRS Training Program & Certificate Exercise International Parkinson and Movement Disorder Society Issued Jul 2018 Credential ID 17751,9
817bbdca-aff2-451c-86b7-7191e5bcb60c,25fa0ffc-7dff-42ae-b791-0fc9a8a27e41,Ready for Research,"Taylor Institute for Teaching and Learning, University of Calgary",May 2024,,,,"Ready for Research Taylor Institute for Teaching and Learning, University of Calgary Issued May 2024",0
5034d5ae-d693-4d99-8d80-72068caae407,25fa0ffc-7dff-42ae-b791-0fc9a8a27e41,Basics of Science Communication,"Cumming School of Medicine, University of Calgary",Nov 2025,,,,"Basics of Science Communication Cumming School of Medicine, University of Calgary Issued Nov 2025",1
937d0216-9eb7-42b7-86e0-5c9445735ba3,25fa0ffc-7dff-42ae-b791-0fc9a8a27e41,Deaf Awareness,National Deaf Center on Postsecondary Outcomes,Sep 2025,,,,Deaf Awareness National Deaf Center on Postsecondary Outcomes Issued Sep 2025,2
363e085e-52df-4b02-9548-83f2dd969451,25fa0ffc-7dff-42ae-b791-0fc9a8a27e41,Indigenous Canada,Coursera,Aug 2024,,,,Indigenous Canada Coursera Issued Aug 2024,3
02fd9a97-9bc7-427f-9330-221a8ec1620d,25fa0ffc-7dff-42ae-b791-0fc9a8a27e41,Certificate in Gerontology,"ALLEGRA LEARNING SOLUTIONS, LLC",Aug 2024,,,,"Certificate in Gerontology ALLEGRA LEARNING SOLUTIONS, LLC Issued Aug 2024",4
909e05fc-ff78-41c4-a20c-48a8519b6c9b,25fa0ffc-7dff-42ae-b791-0fc9a8a27e41,CIHR Institute of Gender and Health Core Competency Module for Sex and Gender in Primary Data Collection with Human Participants,CIHR Institute of Gender and Health | Institut de la Santé des Femmes et des Hommes des IRSC,Sep 2024,,,,CIHR Institute of Gender and Health Core Competency Module for Sex and Gender in Primary Data Collection with Human Participants CIHR Institute of Gender and Health | Institut de la Santé des Femmes et des Hommes des IRSC Issued Sep 2024,5
acc5205f-91db-4ae1-966b-6a1927a176ec,25fa0ffc-7dff-42ae-b791-0fc9a8a27e41,CIHR Institute of Gender and Health Core Competency Module for Sex and Gender in Biomedical Research,CIHR Institute of Gender and Health | Institut de la Santé des Femmes et des Hommes des IRSC,Sep 2024,,,,CIHR Institute of Gender and Health Core Competency Module for Sex and Gender in Biomedical Research CIHR Institute of Gender and Health | Institut de la Santé des Femmes et des Hommes des IRSC Issued Sep 2024,6
5c2ee661-ac64-4437-96bd-bc790df470bc,25fa0ffc-7dff-42ae-b791-0fc9a8a27e41,CIHR Institute of Gender and Health Core Competency Module for Sex and Gender in the Analysis of Secondary Data from Human Participants,CIHR Institute of Gender and Health | Institut de la Santé des Femmes et des Hommes des IRSC,Apr 2025,,,,CIHR Institute of Gender and Health Core Competency Module for Sex and Gender in the Analysis of Secondary Data from Human Participants CIHR Institute of Gender and Health | Institut de la Santé des Femmes et des Hommes des IRSC Issued Apr 2025,7
